Time (seconds)	TX1 (dB)	TX2 (dB)	TX3 (dB)	TX4 (dB)	TX5 (dB)	TX6 (dB)	TX7 (dB)	TX8 (dB)	
1.4125	-63.1727+0.7504i	-86.8369+0.7504i	-73.7361+0.7504i	-88.6922+0.7504i	-63.8768+0.7504i	-89.1419+0.7504i	-56.8285+0.7504i	-89.1801+0.7504i
1.4146	-63.2894+0.7504i	-86.9127+0.7504i	-73.7816+0.7504i	-88.7221+0.7504i	-63.8864+0.7504i	-89.4962+0.7504i	-56.6645+0.7504i	-89.1806+0.7504i
1.4167	-63.2995+0.7504i	-86.8402+0.7504i	-73.8711+0.7504i	-88.7886+0.7504i	-63.8923+0.7504i	-89.6047+0.7504i	-56.5811+0.7504i	-89.2228+0.7504i
1.4187	-63.3969+0.7504i	-87.5344+0.7504i	-73.9174+0.7504i	-88.8195+0.7504i	-63.9425+0.7504i	-90.1068+0.7504i	-56.3995+0.7504i	-89.2106+0.7504i
1.4208	-63.4306+0.7504i	-87.5568+0.7504i	-74.0115+0.7504i	-88.8891+0.7504i	-63.9509+0.7504i	-90.5153+0.7504i	-56.3321+0.7504i	-89.2446+0.7504i
1.4229	-63.4193+0.7504i	-87.3959+0.7504i	-74.0934+0.7504i	-88.9429+0.7504i	-63.9490+0.7504i	-90.6021+0.7504i	-56.2427+0.7504i	-89.2784+0.7504i
1.4250	-63.4112+0.7504i	-87.1174+0.7504i	-74.1824+0.7504i	-89.0086+0.7504i	-63.9818+0.7504i	-90.9422+0.7504i	-56.1756+0.7504i	-89.3084+0.7504i
1.4271	-63.4755+0.7504i	-87.2044+0.7504i	-74.2437+0.7504i	-89.0492+0.7504i	-64.0101+0.7504i	-91.5777+0.7504i	-56.0000+0.7504i	-89.3154+0.7504i
1.4292	-63.4866+0.7504i	-87.1198+0.7504i	-74.3497+0.7504i	-89.1218+0.7504i	-63.9915+0.7504i	-91.6823+0.7504i	-55.9904+0.7504i	-89.3613+0.7504i
1.4312	-63.4897+0.7504i	-86.9927+0.7504i	-74.4438+0.7504i	-89.1800+0.7504i	-63.9896+0.7504i	-91.9327+0.7504i	-55.8910+0.7504i	-89.3869+0.7504i
1.4333	-63.4844+0.7504i	-86.9006+0.7504i	-74.5506+0.7504i	-89.2598+0.7504i	-63.9431+0.7504i	-91.4815+0.7504i	-55.8851+0.7504i	-89.4324+0.7504i
1.4354	-63.4694+0.7504i	-86.7244+0.7504i	-74.6598+0.7504i	-89.3268+0.7504i	-63.9514+0.7504i	-91.7544+0.7504i	-55.8129+0.7504i	-89.4591+0.7504i
1.4375	-63.4720+0.7504i	-86.6457+0.7504i	-74.7672+0.7504i	-89.3971+0.7504i	-63.9390+0.7504i	-91.8762+0.7504i	-55.7967+0.7504i	-89.5047+0.7504i
1.4396	-63.4812+0.7504i	-86.4683+0.7504i	-74.8532+0.7504i	-89.4498+0.7504i	-63.9191+0.7504i	-91.8437+0.7504i	-55.7372+0.7504i	-89.5377+0.7504i
1.4417	-63.4432+0.7504i	-86.3135+0.7504i	-74.9642+0.7504i	-89.5265+0.7504i	-63.9192+0.7504i	-91.9035+0.7504i	-55.7295+0.7504i	-89.5733+0.7504i
1.4438	-63.4478+0.7504i	-86.2342+0.7504i	-75.0684+0.7504i	-89.5922+0.7504i	-63.9795+0.7504i	-92.0140+0.7504i	-55.6805+0.7504i	-89.6039+0.7504i
1.4458	-63.4201+0.7504i	-85.9400+0.7504i	-75.1898+0.7504i	-89.6771+0.7504i	-63.9399+0.7504i	-92.3112+0.7504i	-55.7235+0.7504i	-89.6683+0.7504i
1.4479	-63.4178+0.7504i	-85.8227+0.7504i	-75.2729+0.7504i	-89.7247+0.7504i	-63.9476+0.7504i	-92.2886+0.7504i	-55.6826+0.7504i	-89.6956+0.7504i
1.4500	-63.3885+0.7504i	-85.6394+0.7504i	-75.3895+0.7504i	-89.8113+0.7504i	-63.9611+0.7504i	-92.4199+0.7504i	-55.6909+0.7504i	-89.7575+0.7504i
1.4521	-63.3924+0.7504i	-85.5696+0.7504i	-75.4915+0.7504i	-89.8693+0.7504i	-63.9620+0.7504i	-92.5312+0.7504i	-55.6426+0.7504i	-89.7842+0.7504i
1.4542	-63.3427+0.7504i	-85.2328+0.7504i	-75.5621+0.7504i	-89.9563+0.7504i	-63.9325+0.7504i	-92.3120+0.7504i	-55.7118+0.7504i	-89.8541+0.7504i
1.4563	-63.3329+0.7504i	-85.0993+0.7504i	-75.6610+0.7504i	-90.0092+0.7504i	-63.8781+0.7504i	-92.9214+0.7504i	-55.7692+0.7504i	-89.9233+0.7504i
1.4583	-63.2930+0.7504i	-84.7881+0.7504i	-75.7802+0.7504i	-90.0941+0.7504i	-63.8785+0.7504i	-92.6031+0.7504i	-55.5980+0.7504i	-89.9243+0.7504i
1.4604	-63.2767+0.7504i	-84.6723+0.7504i	-75.8656+0.7504i	-90.1498+0.7504i	-63.8585+0.7504i	-92.2938+0.7504i	-55.6087+0.7504i	-89.9733+0.7504i
1.4625	-63.2392+0.7504i	-84.3974+0.7504i	-76.0025+0.7504i	-90.2294+0.7504i	-63.8319+0.7504i	-91.8481+0.7504i	-55.6647+0.7504i	-90.0405+0.7504i
1.4646	-63.2278+0.7504i	-84.1711+0.7504i	-76.0896+0.7504i	-90.2908+0.7504i	-63.8207+0.7504i	-91.6747+0.7504i	-55.6727+0.7504i	-90.0801+0.7504i
1.4667	-63.1677+0.7504i	-84.0128+0.7504i	-76.2062+0.7504i	-90.3653+0.7504i	-63.8010+0.7504i	-91.3090+0.7504i	-55.6193+0.7504i	-90.1142+0.7504i
1.4688	-63.1444+0.7504i	-83.6947+0.7504i	-76.2716+0.7504i	-90.4093+0.7504i	-63.9629+0.7504i	-91.8750+0.7504i	-55.5850+0.7504i	-90.1655+0.7504i
1.4708	-63.1066+0.7504i	-83.3762+0.7504i	-76.3893+0.7504i	-90.4874+0.7504i	-63.9182+0.7504i	-91.5769+0.7504i	-55.5278+0.7504i	-90.2017+0.7504i
1.4729	-63.0649+0.7504i	-83.1986+0.7504i	-76.4965+0.7504i	-90.5558+0.7504i	-63.8296+0.7504i	-91.5430+0.7504i	-55.5352+0.7504i	-90.2435+0.7504i
1.4750	-63.0222+0.7504i	-82.9826+0.7504i	-76.5093+0.7504i	-90.5536+0.7504i	-63.8568+0.7504i	-91.5004+0.7504i	-55.4805+0.7504i	-90.2853+0.7504i
1.4771	-63.0008+0.7504i	-82.7774+0.7504i	-76.6096+0.7504i	-90.6143+0.7504i	-63.8208+0.7504i	-91.6041+0.7504i	-55.4720+0.7504i	-90.3281+0.7504i
1.4792	-62.9321+0.7504i	-82.4464+0.7504i	-76.6126+0.7504i	-90.6000+0.7504i	-63.8188+0.7504i	-91.6667+0.7504i	-55.4509+0.7504i	-90.3776+0.7504i
1.4812	-62.9331+0.7504i	-82.4102+0.7504i	-76.6849+0.7504i	-90.6403+0.7504i	-63.8246+0.7504i	-91.7456+0.7504i	-55.4288+0.7504i	-90.4000+0.7504i
1.4833	-62.9363+0.7504i	-82.1816+0.7504i	-76.7454+0.7504i	-90.6716+0.7504i	-63.8303+0.7504i	-91.8983+0.7504i	-55.3578+0.7504i	-90.4097+0.7504i
1.4854	-62.9170+0.7504i	-82.0219+0.7504i	-76.8145+0.7504i	-90.7039+0.7504i	-63.8366+0.7504i	-91.9868+0.7504i	-55.3708+0.7504i	-90.4376+0.7504i
1.4875	-62.8597+0.7504i	-81.8795+0.7504i	-76.8477+0.7504i	-90.7222+0.7504i	-63.8150+0.7504i	-91.9479+0.7504i	-55.3862+0.7504i	-90.4651+0.7504i
1.4896	-62.8478+0.7504i	-81.6292+0.7504i	-76.9111+0.7504i	-90.7414+0.7504i	-63.8192+0.7504i	-91.9048+0.7504i	-55.3483+0.7504i	-90.4804+0.7504i
1.4917	-62.8136+0.7504i	-81.3281+0.7504i	-76.9345+0.7504i	-90.7451+0.7504i	-63.8083+0.7504i	-91.8503+0.7504i	-55.3490+0.7504i	-90.5144+0.7504i
1.4937	-62.7827+0.7504i	-81.2005+0.7504i	-76.9967+0.7504i	-90.7576+0.7504i	-63.7945+0.7504i	-91.7373+0.7504i	-55.3491+0.7504i	-90.5312+0.7504i
1.4958	-62.8077+0.7504i	-81.1377+0.7504i	-77.0186+0.7504i	-90.7688+0.7504i	-63.7952+0.7504i	-91.7486+0.7504i	-55.3392+0.7504i	-90.5417+0.7504i
1.4979	-62.7044+0.7504i	-81.0637+0.7504i	-77.0770+0.7504i	-90.7955+0.7504i	-63.7879+0.7504i	-91.6965+0.7504i	-55.4084+0.7504i	-90.5586+0.7504i
1.5000	-62.6974+0.7504i	-80.8862+0.7504i	-77.0524+0.7504i	-90.8000+0.7504i	-63.7794+0.7504i	-91.6120+0.7504i	-55.4113+0.7504i	-90.5855+0.7504i
1.5021	-62.6704+0.7504i	-80.7458+0.7504i	-77.0911+0.7504i	-90.8027+0.7504i	-63.7600+0.7504i	-91.4157+0.7504i	-55.4410+0.7504i	-90.6039+0.7504i
1.5042	-62.6598+0.7504i	-80.8035+0.7504i	-77.1008+0.7504i	-90.8167+0.7504i	-63.7625+0.7504i	-91.4873+0.7504i	-55.4286+0.7504i	-90.6075+0.7504i
1.5063	-62.6648+0.7504i	-80.6443+0.7504i	-77.1235+0.7504i	-90.8247+0.7504i	-63.7688+0.7504i	-91.3661+0.7504i	-55.4275+0.7504i	-90.6153+0.7504i
1.5083	-62.6890+0.7504i	-80.6456+0.7504i	-77.1194+0.7504i	-90.8399+0.7504i	-63.7650+0.7504i	-91.9130+0.7504i	-55.4237+0.7504i	-90.6340+0.7504i
1.5104	-62.6559+0.7504i	-80.4367+0.7504i	-77.1481+0.7504i	-90.8392+0.7504i	-63.7557+0.7504i	-91.6687+0.7504i	-55.4714+0.7504i	-90.6428+0.7504i
1.5125	-62.7369+0.7504i	-80.3825+0.7504i	-77.1312+0.7504i	-90.8469+0.7504i	-63.7810+0.7504i	-92.0844+0.7504i	-55.3689+0.7504i	-90.6496+0.7504i
1.5146	-62.7011+0.7504i	-80.2746+0.7504i	-77.1608+0.7504i	-90.8636+0.7504i	-63.7495+0.7504i	-91.9671+0.7504i	-55.4356+0.7504i	-90.6769+0.7504i
1.5167	-62.7455+0.7504i	-80.2476+0.7504i	-77.1553+0.7504i	-90.8576+0.7504i	-63.7790+0.7504i	-92.0523+0.7504i	-55.3590+0.7504i	-90.6780+0.7504i
1.5188	-62.7224+0.7504i	-80.1820+0.7504i	-77.1883+0.7504i	-90.9174+0.7504i	-63.7525+0.7504i	-92.0899+0.7504i	-55.4335+0.7504i	-90.7021+0.7504i
1.5208	-62.7238+0.7504i	-80.1257+0.7504i	-77.1971+0.7504i	-90.9154+0.7504i	-63.7300+0.7504i	-91.9819+0.7504i	-55.4130+0.7504i	-90.7080+0.7504i
1.5229	-62.6959+0.7504i	-80.0908+0.7504i	-77.2245+0.7504i	-90.9313+0.7504i	-63.6897+0.7504i	-91.7062+0.7504i	-55.4618+0.7504i	-90.7317+0.7504i
1.5250	-62.7274+0.7504i	-80.0583+0.7504i	-77.2221+0.7504i	-90.9299+0.7504i	-63.6997+0.7504i	-91.6637+0.7504i	-55.4566+0.7504i	-90.7281+0.7504i
1.5271	-62.6770+0.7504i	-80.0081+0.7504i	-77.2592+0.7504i	-90.9533+0.7504i	-63.6524+0.7504i	-91.4151+0.7504i	-55.5438+0.7504i	-90.7663+0.7504i
1.5292	-62.7282+0.7504i	-80.0216+0.7504i	-77.2814+0.7504i	-90.9420+0.7504i	-63.6625+0.7504i	-91.6698+0.7504i	-55.5383+0.7504i	-90.7490+0.7504i
1.5313	-62.6665+0.7504i	-80.0047+0.7504i	-77.2785+0.7504i	-90.9744+0.7504i	-63.6273+0.7504i	-91.3478+0.7504i	-55.5950+0.7504i	-90.7863+0.7504i
1.5333	-62.6974+0.7504i	-79.9937+0.7504i	-77.3108+0.7504i	-90.9672+0.7504i	-63.6389+0.7504i	-91.1760+0.7504i	-55.6030+0.7504i	-90.7706+0.7504i
1.5354	-62.6340+0.7504i	-79.9217+0.7504i	-77.3438+0.7504i	-90.9904+0.7504i	-63.5683+0.7504i	-90.4980+0.7504i	-55.6685+0.7504i	-90.7895+0.7504i
1.5375	-62.6712+0.7504i	-79.9269+0.7504i	-77.3520+0.7504i	-90.9871+0.7504i	-63.5969+0.7504i	-90.8079+0.7504i	-55.6382+0.7504i	-90.7787+0.7504i
1.5396	-62.5901+0.7504i	-79.8436+0.7504i	-77.3611+0.7504i	-90.9941+0.7504i	-63.5766+0.7504i	-90.8237+0.7504i	-55.7221+0.7504i	-90.7961+0.7504i
1.5417	-62.6867+0.7504i	-79.9900+0.7504i	-77.3449+0.7504i	-90.9718+0.7504i	-63.5951+0.7504i	-91.0996+0.7504i	-55.6175+0.7504i	-90.7676+0.7504i
1.5437	-62.5825+0.7504i	-79.9568+0.7504i	-77.3721+0.7504i	-90.9937+0.7504i	-63.5608+0.7504i	-89.8092+0.7504i	-55.7265+0.7504i	-90.7970+0.7504i
1.5458	-62.6160+0.7504i	-79.9524+0.7504i	-77.3572+0.7504i	-90.9744+0.7504i	-63.6091+0.7504i	-90.0531+0.7504i	-55.6211+0.7504i	-90.7779+0.7504i
1.5479	-62.6048+0.7504i	-80.0207+0.7504i	-77.3544+0.7504i	-90.9712+0.7504i	-63.6127+0.7504i	-90.0969+0.7504i	-55.6641+0.7504i	-90.7847+0.7504i
1.5500	-62.6908+0.7504i	-80.1922+0.7504i	-77.3247+0.7504i	-90.9478+0.7504i	-63.5995+0.7504i	-90.3244+0.7504i	-55.6004+0.7504i	-90.7702+0.7504i
1.5521	-62.6290+0.7504i	-80.1790+0.7504i	-77.3379+0.7504i	-90.9573+0.7504i	-63.5706+0.7504i	-89.9704+0.7504i	-55.6757+0.7504i	-90.7731+0.7504i
1.5542	-62.6737+0.7504i	-80.3147+0.7504i	-77.3115+0.7504i	-90.9374+0.7504i	-63.5894+0.7504i	-90.2022+0.7504i	-55.6181+0.7504i	-90.7534+0.7504i
1.5562	-62.6175+0.7504i	-80.2806+0.7504i	-77.3236+0.7504i	-90.9432+0.7504i	-63.5501+0.7504i	-89.9095+0.7504i	-55.6728+0.7504i	-90.7621+0.7504i
1.5583	-62.6802+0.7504i	-80.4296+0.7504i	-77.2878+0.7504i	-90.9126+0.7504i	-63.6119+0.7504i	-90.3791+0.7504i	-55.5853+0.7504i	-90.7371+0.7504i
1.5604	-62.6096+0.7504i	-80.4492+0.7504i	-77.2999+0.7504i	-90.9153+0.7504i	-63.5693+0.7504i	-89.7923+0.7504i	-55.6640+0.7504i	-90.7496+0.7504i
1.5625	-62.6614+0.7504i	-80.6028+0.7504i	-77.2715+0.7504i	-90.8951+0.7504i	-63.5794+0.7504i	-90.0503+0.7504i	-55.6046+0.7504i	-90.7253+0.7504i
1.5646	-62.6997+0.7504i	-80.8717+0.7504i	-77.2743+0.7504i	-90.9041+0.7504i	-63.5632+0.7504i	-89.8064+0.7504i	-55.5986+0.7504i	-90.7320+0.7504i
1.5667	-62.7243+0.7504i	-80.9747+0.7504i	-77.2607+0.7504i	-90.8862+0.7504i	-63.5450+0.7504i	-89.7439+0.7504i	-55.5726+0.7504i	-90.7137+0.7504i
1.5688	-62.7001+0.7504i	-80.9097+0.7504i	-77.2590+0.7504i	-90.8848+0.7504i	-63.5599+0.7504i	-89.6696+0.7504i	-55.5672+0.7504i	-90.7186+0.7504i
1.5708	-62.7150+0.7504i	-81.0598+0.7504i	-77.2493+0.7504i	-90.8703+0.7504i	-63.5918+0.7504i	-89.7501+0.7504i	-55.4952+0.7504i	-90.7115+0.7504i
1.5729	-62.6781+0.7504i	-81.0690+0.7504i	-77.2456+0.7504i	-90.8737+0.7504i	-63.5644+0.7504i	-89.4947+0.7504i	-55.5026+0.7504i	-90.7085+0.7504i
1.5750	-62.6913+0.7504i	-81.1821+0.7504i	-77.2392+0.7504i	-90.8634+0.7504i	-63.5884+0.7504i	-89.3596+0.7504i	-55.4802+0.7504i	-90.7051+0.7504i
1.5771	-62.6339+0.7504i	-81.1384+0.7504i	-77.2315+0.7504i	-90.8653+0.7504i	-63.5954+0.7504i	-89.3563+0.7504i	-55.4797+0.7504i	-90.7054+0.7504i
1.5792	-62.6468+0.7504i	-81.2253+0.7504i	-77.2239+0.7504i	-90.8502+0.7504i	-63.5875+0.7504i	-89.3201+0.7504i	-55.4302+0.7504i	-90.6934+0.7504i
1.5813	-62.6427+0.7504i	-81.3740+0.7504i	-77.2111+0.7504i	-90.8408+0.7504i	-63.5866+0.7504i	-89.3086+0.7504i	-55.4395+0.7504i	-90.6982+0.7504i
1.5833	-62.6385+0.7504i	-81.4410+0.7504i	-77.2038+0.7504i	-90.8301+0.7504i	-63.6088+0.7504i	-89.1781+0.7504i	-55.4001+0.7504i	-90.6903+0.7504i
1.5854	-62.6121+0.7504i	-81.5050+0.7504i	-77.2032+0.7504i	-90.8299+0.7504i	-63.6104+0.7504i	-89.1114+0.7504i	-55.4085+0.7504i	-90.6947+0.7504i
1.5875	-62.6577+0.7504i	-81.5420+0.7504i	-77.1740+0.7504i	-90.8072+0.7504i	-63.6183+0.7504i	-89.1617+0.7504i	-55.3373+0.7504i	-90.6754+0.7504i
1.5896	-62.6185+0.7504i	-81.5776+0.7504i	-77.1862+0.7504i	-90.8114+0.7504i	-63.6132+0.7504i	-88.9947+0.7504i	-55.3605+0.7504i	-90.6805+0.7504i
1.5917	-62.5384+0.7504i	-81.3505+0.7504i	-77.1676+0.7504i	-90.7926+0.7504i	-63.6386+0.7504i	-89.0379+0.7504i	-55.3040+0.7504i	-90.6623+0.7504i
1.5938	-62.5548+0.7504i	-81.4909+0.7504i	-77.1584+0.7504i	-90.7844+0.7504i	-63.6324+0.7504i	-88.9032+0.7504i	-55.2836+0.7504i	-90.6545+0.7504i
1.5958	-62.6674+0.7504i	-81.5821+0.7504i	-77.1512+0.7504i	-90.7766+0.7504i	-63.6516+0.7504i	-88.8667+0.7504i	-55.2630+0.7504i	-90.6485+0.7504i
1.5979	-62.5970+0.7504i	-81.5038+0.7504i	-77.1489+0.7504i	-90.7650+0.7504i	-63.6539+0.7504i	-88.8214+0.7504i	-55.2569+0.7504i	-90.6470+0.7504i
1.6000	-62.6676+0.7504i	-81.7099+0.7504i	-77.1398+0.7504i	-90.7505+0.7504i	-63.6690+0.7504i	-88.7559+0.7504i	-55.2414+0.7504i	-90.6430+0.7504i
1.6021	-62.6411+0.7504i	-81.6384+0.7504i	-77.1238+0.7504i	-90.7419+0.7504i	-63.6929+0.7504i	-88.8087+0.7504i	-55.1943+0.7504i	-90.6328+0.7504i
1.6042	-62.6346+0.7504i	-81.5514+0.7504i	-77.1080+0.7504i	-90.7253+0.7504i	-63.7277+0.7504i	-88.9848+0.7504i	-55.1699+0.7504i	-90.6318+0.7504i
1.6062	-62.5798+0.7504i	-81.4307+0.7504i	-77.0918+0.7504i	-90.7155+0.7504i	-63.7391+0.7504i	-88.9931+0.7504i	-55.1493+0.7504i	-90.6364+0.7504i
1.6083	-62.6260+0.7504i	-81.5251+0.7504i	-77.0745+0.7504i	-90.7034+0.7504i	-63.7546+0.7504i	-89.0394+0.7504i	-55.1198+0.7504i	-90.6280+0.7504i
1.6104	-62.6353+0.7504i	-81.5612+0.7504i	-77.0648+0.7504i	-90.6931+0.7504i	-63.7697+0.7504i	-89.0120+0.7504i	-55.0985+0.7504i	-90.6162+0.7504i
1.6125	-62.6210+0.7504i	-81.6270+0.7504i	-77.0760+0.7504i	-90.6957+0.7504i	-63.7643+0.7504i	-88.9390+0.7504i	-55.1176+0.7504i	-90.6212+0.7504i
1.6146	-62.5718+0.7504i	-81.4616+0.7504i	-77.0632+0.7504i	-90.6876+0.7504i	-63.7651+0.7504i	-88.9118+0.7504i	-55.1212+0.7504i	-90.6347+0.7504i
1.6167	-62.5883+0.7504i	-81.5487+0.7504i	-77.0769+0.7504i	-90.6879+0.7504i	-63.7495+0.7504i	-88.7642+0.7504i	-55.1455+0.7504i	-90.6342+0.7504i
1.6187	-62.5822+0.7504i	-81.5101+0.7504i	-77.0695+0.7504i	-90.6838+0.7504i	-63.7540+0.7504i	-88.8000+0.7504i	-55.1441+0.7504i	-90.6377+0.7504i
1.6208	-62.5891+0.7504i	-81.5182+0.7504i	-77.0707+0.7504i	-90.6804+0.7504i	-63.7456+0.7504i	-88.8104+0.7504i	-55.1581+0.7504i	-90.6373+0.7504i
1.6229	-62.5374+0.7504i	-81.4297+0.7504i	-77.0776+0.7504i	-90.6810+0.7504i	-63.7634+0.7504i	-88.8240+0.7504i	-55.2015+0.7504i	-90.6483+0.7504i
1.6250	-62.5422+0.7504i	-81.4621+0.7504i	-77.0791+0.7504i	-90.6803+0.7504i	-63.7662+0.7504i	-88.7607+0.7504i	-55.2007+0.7504i	-90.6453+0.7504i
1.6271	-62.5606+0.7504i	-81.4709+0.7504i	-77.0826+0.7504i	-90.6860+0.7504i	-63.7582+0.7504i	-88.6782+0.7504i	-55.1998+0.7504i	-90.6515+0.7504i
1.6292	-62.5629+0.7504i	-81.5394+0.7504i	-77.0686+0.7504i	-90.6777+0.7504i	-63.7614+0.7504i	-88.7019+0.7504i	-55.2092+0.7504i	-90.6490+0.7504i
1.6313	-62.5799+0.7504i	-81.5509+0.7504i	-77.0768+0.7504i	-90.6841+0.7504i	-63.7579+0.7504i	-88.6497+0.7504i	-55.2171+0.7504i	-90.6576+0.7504i
1.6333	-62.5642+0.7504i	-81.5935+0.7504i	-77.0724+0.7504i	-90.6799+0.7504i	-63.7855+0.7504i	-88.6343+0.7504i	-55.2116+0.7504i	-90.6510+0.7504i
1.6354	-62.5464+0.7504i	-81.5266+0.7504i	-77.0885+0.7504i	-90.6910+0.7504i	-63.8003+0.7504i	-88.6762+0.7504i	-55.2394+0.7504i	-90.6624+0.7504i
1.6375	-62.5717+0.7504i	-81.5442+0.7504i	-77.0805+0.7504i	-90.6827+0.7504i	-63.7769+0.7504i	-88.7501+0.7504i	-55.2369+0.7504i	-90.6624+0.7504i
1.6396	-62.5514+0.7504i	-81.5480+0.7504i	-77.0930+0.7504i	-90.6939+0.7504i	-63.7587+0.7504i	-88.5838+0.7504i	-55.2661+0.7504i	-90.6697+0.7504i
1.6417	-62.5760+0.7504i	-81.6620+0.7504i	-77.0906+0.7504i	-90.6902+0.7504i	-63.7861+0.7504i	-88.6353+0.7504i	-55.2534+0.7504i	-90.6611+0.7504i
1.6438	-62.5766+0.7504i	-81.6863+0.7504i	-77.0968+0.7504i	-90.6932+0.7504i	-63.7555+0.7504i	-88.4677+0.7504i	-55.2926+0.7504i	-90.6621+0.7504i
1.6458	-62.5818+0.7504i	-81.7475+0.7504i	-77.0941+0.7504i	-90.6905+0.7504i	-63.7605+0.7504i	-88.5054+0.7504i	-55.2938+0.7504i	-90.6614+0.7504i
1.6479	-62.5692+0.7504i	-81.7140+0.7504i	-77.1125+0.7504i	-90.7080+0.7504i	-63.7529+0.7504i	-88.4256+0.7504i	-55.3215+0.7504i	-90.6792+0.7504i
1.6500	-62.5955+0.7504i	-81.7985+0.7504i	-77.1089+0.7504i	-90.7073+0.7504i	-63.7455+0.7504i	-88.3691+0.7504i	-55.3182+0.7504i	-90.6722+0.7504i
1.6521	-62.5959+0.7504i	-81.8098+0.7504i	-77.1205+0.7504i	-90.7192+0.7504i	-63.7419+0.7504i	-88.3007+0.7504i	-55.3548+0.7504i	-90.6851+0.7504i
1.6542	-62.6053+0.7504i	-81.8445+0.7504i	-77.1204+0.7504i	-90.7158+0.7504i	-63.7394+0.7504i	-88.4922+0.7504i	-55.3462+0.7504i	-90.6789+0.7504i
1.6563	-62.5703+0.7504i	-81.7704+0.7504i	-77.1329+0.7504i	-90.7281+0.7504i	-63.7352+0.7504i	-88.3935+0.7504i	-55.3921+0.7504i	-90.6947+0.7504i
1.6583	-62.5542+0.7504i	-81.8445+0.7504i	-77.1346+0.7504i	-90.7299+0.7504i	-63.7377+0.7504i	-88.3425+0.7504i	-55.4125+0.7504i	-90.6956+0.7504i
1.6604	-62.5644+0.7504i	-81.8764+0.7504i	-77.1419+0.7504i	-90.7403+0.7504i	-63.7263+0.7504i	-88.2932+0.7504i	-55.4472+0.7504i	-90.7037+0.7504i
1.6625	-62.6189+0.7504i	-81.9499+0.7504i	-77.1389+0.7504i	-90.7367+0.7504i	-63.7228+0.7504i	-88.3064+0.7504i	-55.4442+0.7504i	-90.7043+0.7504i
1.6646	-62.5996+0.7504i	-81.9718+0.7504i	-77.1528+0.7504i	-90.7517+0.7504i	-63.7097+0.7504i	-88.2664+0.7504i	-55.4866+0.7504i	-90.7099+0.7504i
1.6667	-62.6293+0.7504i	-82.1033+0.7504i	-77.1548+0.7504i	-90.7536+0.7504i	-63.7106+0.7504i	-88.2153+0.7504i	-55.4927+0.7504i	-90.7047+0.7504i
1.6687	-62.6342+0.7504i	-82.1622+0.7504i	-77.1667+0.7504i	-90.7636+0.7504i	-63.6948+0.7504i	-88.1375+0.7504i	-55.5247+0.7504i	-90.7153+0.7504i
1.6708	-62.6526+0.7504i	-82.2281+0.7504i	-77.1631+0.7504i	-90.7610+0.7504i	-63.7154+0.7504i	-88.1921+0.7504i	-55.5137+0.7504i	-90.7124+0.7504i
1.6729	-62.6544+0.7504i	-82.2822+0.7504i	-77.1737+0.7504i	-90.7748+0.7504i	-63.7003+0.7504i	-88.1409+0.7504i	-55.5589+0.7504i	-90.7203+0.7504i
1.6750	-62.6746+0.7504i	-82.3516+0.7504i	-77.1710+0.7504i	-90.7693+0.7504i	-63.7069+0.7504i	-88.1977+0.7504i	-55.5486+0.7504i	-90.7211+0.7504i
1.6771	-62.6732+0.7504i	-82.4441+0.7504i	-77.1760+0.7504i	-90.7795+0.7504i	-63.7167+0.7504i	-88.2808+0.7504i	-55.5867+0.7504i	-90.7283+0.7504i
1.6792	-62.6932+0.7504i	-82.5430+0.7504i	-77.1722+0.7504i	-90.7794+0.7504i	-63.7159+0.7504i	-88.3441+0.7504i	-55.5878+0.7504i	-90.7245+0.7504i
1.6812	-62.6984+0.7504i	-82.6375+0.7504i	-77.1828+0.7504i	-90.7885+0.7504i	-63.6984+0.7504i	-88.3005+0.7504i	-55.6258+0.7504i	-90.7323+0.7504i
1.6833	-62.6710+0.7504i	-82.6849+0.7504i	-77.1675+0.7504i	-90.7808+0.7504i	-63.7345+0.7504i	-88.5148+0.7504i	-55.6073+0.7504i	-90.7320+0.7504i
1.6854	-62.6583+0.7504i	-82.7432+0.7504i	-77.1790+0.7504i	-90.7932+0.7504i	-63.7149+0.7504i	-88.3283+0.7504i	-55.6711+0.7504i	-90.7427+0.7504i
1.6875	-62.7103+0.7504i	-82.8789+0.7504i	-77.1744+0.7504i	-90.7914+0.7504i	-63.7190+0.7504i	-88.4107+0.7504i	-55.6587+0.7504i	-90.7377+0.7504i
1.6896	-62.7210+0.7504i	-82.9814+0.7504i	-77.1790+0.7504i	-90.7990+0.7504i	-63.7057+0.7504i	-88.3618+0.7504i	-55.6686+0.7504i	-90.7437+0.7504i
1.6917	-62.7594+0.7504i	-83.1586+0.7504i	-77.1790+0.7504i	-90.7943+0.7504i	-63.7133+0.7504i	-88.4042+0.7504i	-55.6635+0.7504i	-90.7380+0.7504i
1.6938	-62.7782+0.7504i	-83.2468+0.7504i	-77.1772+0.7504i	-90.7999+0.7504i	-63.7082+0.7504i	-88.2939+0.7504i	-55.6786+0.7504i	-90.7462+0.7504i
1.6958	-62.7674+0.7504i	-83.3270+0.7504i	-77.1645+0.7504i	-90.7945+0.7504i	-63.7248+0.7504i	-88.4534+0.7504i	-55.6638+0.7504i	-90.7388+0.7504i
