Time (seconds)	TX1 (dB)	TX2 (dB)	TX3 (dB)	TX4 (dB)	TX5 (dB)	TX6 (dB)	TX7 (dB)	TX8 (dB)	
1.4271	-70.4011+0.7504i	-82.0927+0.7504i	-76.5762+0.7504i	-93.7061+0.7504i	-66.3755+0.7504i	-78.2878+0.7504i	-74.1342+0.7504i	-96.5094+0.7504i
1.4292	-70.4972+0.7504i	-82.3379+0.7504i	-76.6074+0.7504i	-93.6930+0.7504i	-66.3628+0.7504i	-78.3693+0.7504i	-73.6345+0.7504i	-96.4563+0.7504i
1.4312	-70.4931+0.7504i	-82.2612+0.7504i	-76.6281+0.7504i	-93.6477+0.7504i	-66.3721+0.7504i	-78.4140+0.7504i	-73.0264+0.7504i	-96.4043+0.7504i
1.4333	-70.4821+0.7504i	-82.2591+0.7504i	-76.6589+0.7504i	-93.6400+0.7504i	-66.3629+0.7504i	-78.5079+0.7504i	-72.5477+0.7504i	-96.3448+0.7504i
1.4354	-70.4762+0.7504i	-82.2971+0.7504i	-76.6729+0.7504i	-93.6251+0.7504i	-66.3559+0.7504i	-78.5930+0.7504i	-72.1999+0.7504i	-96.3043+0.7504i
1.4375	-70.3275+0.7504i	-81.9491+0.7504i	-76.6950+0.7504i	-93.5925+0.7504i	-66.3638+0.7504i	-78.6986+0.7504i	-71.7125+0.7504i	-96.2402+0.7504i
1.4396	-70.3640+0.7504i	-82.0211+0.7504i	-76.7180+0.7504i	-93.5771+0.7504i	-66.3841+0.7504i	-78.7628+0.7504i	-71.3361+0.7504i	-96.2034+0.7504i
1.4417	-70.2981+0.7504i	-81.8750+0.7504i	-76.7420+0.7504i	-93.5583+0.7504i	-66.3720+0.7504i	-78.8686+0.7504i	-70.9190+0.7504i	-96.1499+0.7504i
1.4438	-70.2882+0.7504i	-81.8483+0.7504i	-76.7624+0.7504i	-93.5357+0.7504i	-66.4100+0.7504i	-78.9456+0.7504i	-70.5361+0.7504i	-96.1018+0.7504i
1.4458	-70.2715+0.7504i	-81.8052+0.7504i	-76.7843+0.7504i	-93.5174+0.7504i	-66.4029+0.7504i	-79.0504+0.7504i	-70.1913+0.7504i	-96.0651+0.7504i
1.4479	-70.2511+0.7504i	-81.7382+0.7504i	-76.8080+0.7504i	-93.5003+0.7504i	-66.4335+0.7504i	-79.1192+0.7504i	-69.8376+0.7504i	-96.0269+0.7504i
1.4500	-70.2378+0.7504i	-81.7161+0.7504i	-76.8281+0.7504i	-93.4811+0.7504i	-66.4295+0.7504i	-79.2259+0.7504i	-69.5014+0.7504i	-95.9827+0.7504i
1.4521	-70.1976+0.7504i	-81.6584+0.7504i	-76.8490+0.7504i	-93.4718+0.7504i	-66.4411+0.7504i	-79.3343+0.7504i	-69.2057+0.7504i	-95.9494+0.7504i
1.4542	-70.1984+0.7504i	-81.6710+0.7504i	-76.8690+0.7504i	-93.4478+0.7504i	-66.4596+0.7504i	-79.4573+0.7504i	-68.8960+0.7504i	-95.8957+0.7504i
1.4563	-70.1616+0.7504i	-81.6199+0.7504i	-76.8900+0.7504i	-93.4443+0.7504i	-66.4803+0.7504i	-79.5610+0.7504i	-68.6186+0.7504i	-95.8672+0.7504i
1.4583	-70.1519+0.7504i	-81.5837+0.7504i	-76.9116+0.7504i	-93.4303+0.7504i	-66.5172+0.7504i	-79.6509+0.7504i	-68.3396+0.7504i	-95.8387+0.7504i
1.4604	-70.1228+0.7504i	-81.5484+0.7504i	-76.9310+0.7504i	-93.4242+0.7504i	-66.5133+0.7504i	-79.7722+0.7504i	-68.0693+0.7504i	-95.8090+0.7504i
1.4625	-70.1084+0.7504i	-81.5168+0.7504i	-76.9528+0.7504i	-93.4175+0.7504i	-66.5071+0.7504i	-79.8908+0.7504i	-67.7852+0.7504i	-95.7751+0.7504i
1.4646	-70.0963+0.7504i	-81.4700+0.7504i	-76.9755+0.7504i	-93.3999+0.7504i	-66.5282+0.7504i	-79.9886+0.7504i	-67.5286+0.7504i	-95.7431+0.7504i
1.4667	-70.0595+0.7504i	-81.4219+0.7504i	-76.9992+0.7504i	-93.3908+0.7504i	-66.5124+0.7504i	-80.1245+0.7504i	-67.2932+0.7504i	-95.7101+0.7504i
1.4688	-70.1020+0.7504i	-81.3407+0.7504i	-77.0119+0.7504i	-93.3347+0.7504i	-66.5834+0.7504i	-80.1541+0.7504i	-67.0046+0.7504i	-95.6613+0.7504i
1.4708	-70.0660+0.7504i	-81.3016+0.7504i	-77.0342+0.7504i	-93.3309+0.7504i	-66.5833+0.7504i	-80.3009+0.7504i	-66.7857+0.7504i	-95.6337+0.7504i
1.4729	-69.9942+0.7504i	-81.2987+0.7504i	-77.0563+0.7504i	-93.3686+0.7504i	-66.5861+0.7504i	-80.4320+0.7504i	-66.5949+0.7504i	-95.6363+0.7504i
1.4750	-69.9877+0.7504i	-81.2239+0.7504i	-77.0774+0.7504i	-93.3511+0.7504i	-66.6038+0.7504i	-80.5265+0.7504i	-66.3542+0.7504i	-95.6076+0.7504i
1.4771	-69.9426+0.7504i	-81.2212+0.7504i	-77.0873+0.7504i	-93.4245+0.7504i	-66.7435+0.7504i	-80.4857+0.7504i	-66.1781+0.7504i	-95.6826+0.7504i
1.4792	-69.9188+0.7504i	-81.1634+0.7504i	-77.1090+0.7504i	-93.4037+0.7504i	-66.7298+0.7504i	-80.6375+0.7504i	-65.9569+0.7504i	-95.6402+0.7504i
1.4812	-69.8737+0.7504i	-81.1349+0.7504i	-77.1374+0.7504i	-93.4286+0.7504i	-66.8154+0.7504i	-80.6857+0.7504i	-65.7651+0.7504i	-95.6515+0.7504i
1.4833	-69.8435+0.7504i	-81.0849+0.7504i	-77.1425+0.7504i	-93.4275+0.7504i	-66.8340+0.7504i	-80.7910+0.7504i	-65.5542+0.7504i	-95.6434+0.7504i
1.4854	-69.8263+0.7504i	-81.0338+0.7504i	-77.1730+0.7504i	-93.4139+0.7504i	-66.8952+0.7504i	-80.9119+0.7504i	-65.3601+0.7504i	-95.6165+0.7504i
1.4875	-69.7814+0.7504i	-80.9817+0.7504i	-77.1973+0.7504i	-93.4272+0.7504i	-66.9340+0.7504i	-81.0069+0.7504i	-65.1564+0.7504i	-95.6105+0.7504i
1.4896	-69.7613+0.7504i	-80.9315+0.7504i	-77.2234+0.7504i	-93.4113+0.7504i	-66.9537+0.7504i	-81.1186+0.7504i	-64.9719+0.7504i	-95.5814+0.7504i
1.4917	-69.7171+0.7504i	-80.8609+0.7504i	-77.2434+0.7504i	-93.4296+0.7504i	-66.9995+0.7504i	-81.1913+0.7504i	-64.7840+0.7504i	-95.5816+0.7504i
1.4937	-69.8031+0.7504i	-80.7171+0.7504i	-77.2640+0.7504i	-93.2934+0.7504i	-66.9911+0.7504i	-81.3397+0.7504i	-64.6040+0.7504i	-95.4643+0.7504i
1.4958	-69.7501+0.7504i	-80.6970+0.7504i	-77.2828+0.7504i	-93.3102+0.7504i	-67.0206+0.7504i	-81.4497+0.7504i	-64.4347+0.7504i	-95.4631+0.7504i
1.4979	-69.6359+0.7504i	-80.7202+0.7504i	-77.3119+0.7504i	-93.4079+0.7504i	-67.0718+0.7504i	-81.5197+0.7504i	-64.2633+0.7504i	-95.5252+0.7504i
1.5000	-69.6375+0.7504i	-80.6419+0.7504i	-77.3267+0.7504i	-93.3681+0.7504i	-67.0943+0.7504i	-81.6659+0.7504i	-64.0947+0.7504i	-95.4794+0.7504i
1.5021	-69.5718+0.7504i	-80.6246+0.7504i	-77.3475+0.7504i	-93.4089+0.7504i	-67.1560+0.7504i	-81.7281+0.7504i	-63.9289+0.7504i	-95.5028+0.7504i
1.5042	-69.5447+0.7504i	-80.5705+0.7504i	-77.3725+0.7504i	-93.4029+0.7504i	-67.1713+0.7504i	-81.8645+0.7504i	-63.7729+0.7504i	-95.4838+0.7504i
1.5063	-69.5179+0.7504i	-80.5222+0.7504i	-77.3944+0.7504i	-93.4130+0.7504i	-67.2218+0.7504i	-81.9224+0.7504i	-63.6215+0.7504i	-95.4828+0.7504i
1.5083	-69.4776+0.7504i	-80.4974+0.7504i	-77.4178+0.7504i	-93.4194+0.7504i	-67.2484+0.7504i	-82.0717+0.7504i	-63.4805+0.7504i	-95.4640+0.7504i
1.5104	-69.4489+0.7504i	-80.4393+0.7504i	-77.4349+0.7504i	-93.4132+0.7504i	-67.2950+0.7504i	-82.1526+0.7504i	-63.3341+0.7504i	-95.4512+0.7504i
1.5125	-69.4136+0.7504i	-80.3773+0.7504i	-77.4583+0.7504i	-93.4248+0.7504i	-67.3573+0.7504i	-82.2398+0.7504i	-63.1745+0.7504i	-95.4587+0.7504i
1.5146	-69.3942+0.7504i	-80.3240+0.7504i	-77.4774+0.7504i	-93.4186+0.7504i	-67.3940+0.7504i	-82.3353+0.7504i	-63.0519+0.7504i	-95.4417+0.7504i
1.5167	-69.3581+0.7504i	-80.2866+0.7504i	-77.5003+0.7504i	-93.4244+0.7504i	-67.4423+0.7504i	-82.4574+0.7504i	-62.9055+0.7504i	-95.4309+0.7504i
1.5188	-69.3281+0.7504i	-80.2302+0.7504i	-77.5157+0.7504i	-93.4188+0.7504i	-67.6176+0.7504i	-82.5435+0.7504i	-62.7794+0.7504i	-95.4220+0.7504i
1.5208	-69.2880+0.7504i	-80.1544+0.7504i	-77.5371+0.7504i	-93.4271+0.7504i	-67.5987+0.7504i	-82.6162+0.7504i	-62.6444+0.7504i	-95.4283+0.7504i
1.5229	-69.2660+0.7504i	-80.1248+0.7504i	-77.5515+0.7504i	-93.4263+0.7504i	-67.7407+0.7504i	-82.6767+0.7504i	-62.5316+0.7504i	-95.4152+0.7504i
1.5250	-69.2398+0.7504i	-80.0559+0.7504i	-77.5825+0.7504i	-93.4438+0.7504i	-67.7407+0.7504i	-82.7900+0.7504i	-62.4213+0.7504i	-95.4252+0.7504i
1.5271	-69.2048+0.7504i	-80.0178+0.7504i	-77.5988+0.7504i	-93.4473+0.7504i	-67.8405+0.7504i	-82.8766+0.7504i	-62.3064+0.7504i	-95.4195+0.7504i
1.5292	-69.1735+0.7504i	-79.9761+0.7504i	-77.6238+0.7504i	-93.4494+0.7504i	-67.8661+0.7504i	-82.9718+0.7504i	-62.2049+0.7504i	-95.4130+0.7504i
1.5313	-69.1425+0.7504i	-79.9252+0.7504i	-77.6306+0.7504i	-93.4515+0.7504i	-68.0168+0.7504i	-82.9343+0.7504i	-62.0840+0.7504i	-95.4145+0.7504i
1.5333	-69.1228+0.7504i	-79.8695+0.7504i	-77.6467+0.7504i	-93.4581+0.7504i	-67.9241+0.7504i	-82.9523+0.7504i	-61.9698+0.7504i	-95.4306+0.7504i
1.5354	-69.0945+0.7504i	-79.8183+0.7504i	-77.6555+0.7504i	-93.4602+0.7504i	-68.1393+0.7504i	-82.9464+0.7504i	-61.8577+0.7504i	-95.4321+0.7504i
1.5375	-69.0710+0.7504i	-79.7667+0.7504i	-77.6692+0.7504i	-93.4652+0.7504i	-68.2011+0.7504i	-82.9596+0.7504i	-61.7542+0.7504i	-95.4340+0.7504i
1.5396	-69.0195+0.7504i	-79.7294+0.7504i	-77.6736+0.7504i	-93.4736+0.7504i	-68.3174+0.7504i	-82.9543+0.7504i	-61.6471+0.7504i	-95.4372+0.7504i
1.5417	-68.9634+0.7504i	-79.6750+0.7504i	-77.6828+0.7504i	-93.4818+0.7504i	-68.4428+0.7504i	-82.9763+0.7504i	-61.5427+0.7504i	-95.4380+0.7504i
1.5437	-68.9101+0.7504i	-79.6361+0.7504i	-77.6834+0.7504i	-93.4847+0.7504i	-68.5331+0.7504i	-82.9960+0.7504i	-61.4316+0.7504i	-95.4347+0.7504i
1.5458	-68.8674+0.7504i	-79.6011+0.7504i	-77.6976+0.7504i	-93.4968+0.7504i	-68.8948+0.7504i	-83.0178+0.7504i	-61.3303+0.7504i	-95.4380+0.7504i
1.5479	-68.8136+0.7504i	-79.5596+0.7504i	-77.7026+0.7504i	-93.5032+0.7504i	-68.9417+0.7504i	-83.0134+0.7504i	-61.2320+0.7504i	-95.4354+0.7504i
1.5500	-68.7729+0.7504i	-79.5382+0.7504i	-77.7102+0.7504i	-93.5106+0.7504i	-68.8907+0.7504i	-83.0480+0.7504i	-61.1387+0.7504i	-95.4364+0.7504i
1.5521	-68.7180+0.7504i	-79.4945+0.7504i	-77.7136+0.7504i	-93.5153+0.7504i	-69.0246+0.7504i	-83.0635+0.7504i	-61.0378+0.7504i	-95.4354+0.7504i
1.5542	-68.6832+0.7504i	-79.4769+0.7504i	-77.7192+0.7504i	-93.5115+0.7504i	-69.0725+0.7504i	-83.0984+0.7504i	-60.9321+0.7504i	-95.4188+0.7504i
1.5562	-68.6633+0.7504i	-79.4310+0.7504i	-77.7255+0.7504i	-93.5044+0.7504i	-69.2947+0.7504i	-83.0122+0.7504i	-60.8194+0.7504i	-95.4121+0.7504i
1.5583	-68.6029+0.7504i	-79.4196+0.7504i	-77.7294+0.7504i	-93.5027+0.7504i	-69.3229+0.7504i	-83.1193+0.7504i	-60.7293+0.7504i	-95.3861+0.7504i
1.5604	-68.6084+0.7504i	-79.3598+0.7504i	-77.7386+0.7504i	-93.4957+0.7504i	-69.4109+0.7504i	-83.1105+0.7504i	-60.6368+0.7504i	-95.3839+0.7504i
1.5625	-68.5722+0.7504i	-79.3492+0.7504i	-77.7460+0.7504i	-93.4975+0.7504i	-69.4831+0.7504i	-83.2134+0.7504i	-60.5609+0.7504i	-95.3642+0.7504i
1.5646	-68.5707+0.7504i	-79.2935+0.7504i	-77.7573+0.7504i	-93.4967+0.7504i	-69.6374+0.7504i	-83.1230+0.7504i	-60.4664+0.7504i	-95.3689+0.7504i
1.5667	-68.5240+0.7504i	-79.2572+0.7504i	-77.7692+0.7504i	-93.4942+0.7504i	-69.6424+0.7504i	-83.2131+0.7504i	-60.3753+0.7504i	-95.3495+0.7504i
1.5688	-68.5018+0.7504i	-79.2237+0.7504i	-77.7701+0.7504i	-93.4964+0.7504i	-69.8180+0.7504i	-83.1386+0.7504i	-60.2787+0.7504i	-95.3539+0.7504i
1.5708	-68.4745+0.7504i	-79.2129+0.7504i	-77.7772+0.7504i	-93.4941+0.7504i	-69.9040+0.7504i	-83.1494+0.7504i	-60.1976+0.7504i	-95.3343+0.7504i
1.5729	-68.4686+0.7504i	-79.1579+0.7504i	-77.7894+0.7504i	-93.4883+0.7504i	-69.9684+0.7504i	-83.0935+0.7504i	-60.1236+0.7504i	-95.3299+0.7504i
1.5750	-68.4504+0.7504i	-79.1361+0.7504i	-77.7993+0.7504i	-93.4889+0.7504i	-70.0491+0.7504i	-83.1034+0.7504i	-60.0283+0.7504i	-95.3222+0.7504i
1.5771	-68.4108+0.7504i	-79.1085+0.7504i	-77.7991+0.7504i	-93.4898+0.7504i	-70.2013+0.7504i	-83.0351+0.7504i	-59.9372+0.7504i	-95.3173+0.7504i
1.5792	-68.3907+0.7504i	-79.0735+0.7504i	-77.8091+0.7504i	-93.4833+0.7504i	-70.2924+0.7504i	-83.0502+0.7504i	-59.8471+0.7504i	-95.3043+0.7504i
1.5813	-68.3686+0.7504i	-79.0433+0.7504i	-77.8205+0.7504i	-93.4859+0.7504i	-70.4406+0.7504i	-83.0161+0.7504i	-59.7689+0.7504i	-95.2994+0.7504i
1.5833	-68.3479+0.7504i	-79.0263+0.7504i	-77.8300+0.7504i	-93.4838+0.7504i	-70.5065+0.7504i	-83.0260+0.7504i	-59.6918+0.7504i	-95.2872+0.7504i
1.5854	-68.3201+0.7504i	-78.9908+0.7504i	-77.8349+0.7504i	-93.4812+0.7504i	-70.6391+0.7504i	-82.9707+0.7504i	-59.6117+0.7504i	-95.2804+0.7504i
1.5875	-68.3288+0.7504i	-78.9757+0.7504i	-77.8440+0.7504i	-93.4813+0.7504i	-70.6983+0.7504i	-82.9754+0.7504i	-59.4947+0.7504i	-95.2648+0.7504i
1.5896	-68.3036+0.7504i	-78.9414+0.7504i	-77.8524+0.7504i	-93.4796+0.7504i	-70.8596+0.7504i	-82.9438+0.7504i	-59.4230+0.7504i	-95.2587+0.7504i
1.5917	-68.2893+0.7504i	-78.9086+0.7504i	-77.8664+0.7504i	-93.4776+0.7504i	-70.9146+0.7504i	-82.9230+0.7504i	-59.3363+0.7504i	-95.2549+0.7504i
1.5938	-68.2784+0.7504i	-78.8784+0.7504i	-77.8704+0.7504i	-93.4757+0.7504i	-71.0487+0.7504i	-82.8854+0.7504i	-59.2508+0.7504i	-95.2500+0.7504i
1.5958	-68.2647+0.7504i	-78.8791+0.7504i	-77.8828+0.7504i	-93.4754+0.7504i	-71.1597+0.7504i	-82.8936+0.7504i	-59.1902+0.7504i	-95.2394+0.7504i
1.5979	-68.2523+0.7504i	-78.8381+0.7504i	-77.8914+0.7504i	-93.4754+0.7504i	-71.2855+0.7504i	-82.8133+0.7504i	-59.1109+0.7504i	-95.2360+0.7504i
1.6000	-68.2408+0.7504i	-78.8238+0.7504i	-77.9004+0.7504i	-93.4733+0.7504i	-71.3746+0.7504i	-82.7984+0.7504i	-59.0354+0.7504i	-95.2268+0.7504i
1.6021	-68.2240+0.7504i	-78.7993+0.7504i	-77.9070+0.7504i	-93.4711+0.7504i	-71.4235+0.7504i	-82.7568+0.7504i	-58.9612+0.7504i	-95.2183+0.7504i
1.6042	-68.2124+0.7504i	-78.7886+0.7504i	-77.9169+0.7504i	-93.4701+0.7504i	-71.5531+0.7504i	-82.7359+0.7504i	-58.8961+0.7504i	-95.2074+0.7504i
1.6062	-68.2015+0.7504i	-78.7584+0.7504i	-77.9226+0.7504i	-93.4705+0.7504i	-71.6734+0.7504i	-82.6419+0.7504i	-58.8194+0.7504i	-95.2042+0.7504i
1.6083	-68.1827+0.7504i	-78.7362+0.7504i	-77.9308+0.7504i	-93.4679+0.7504i	-71.7578+0.7504i	-82.6016+0.7504i	-58.7523+0.7504i	-95.1999+0.7504i
1.6104	-68.1684+0.7504i	-78.7140+0.7504i	-77.9358+0.7504i	-93.4678+0.7504i	-71.8598+0.7504i	-82.5065+0.7504i	-58.6805+0.7504i	-95.1952+0.7504i
1.6125	-68.1718+0.7504i	-78.7142+0.7504i	-77.9459+0.7504i	-93.4666+0.7504i	-71.9460+0.7504i	-82.4723+0.7504i	-58.6130+0.7504i	-95.1858+0.7504i
1.6146	-68.1556+0.7504i	-78.6853+0.7504i	-77.9487+0.7504i	-93.4681+0.7504i	-72.0887+0.7504i	-82.3667+0.7504i	-58.5402+0.7504i	-95.1803+0.7504i
1.6167	-68.1499+0.7504i	-78.6865+0.7504i	-77.9578+0.7504i	-93.4668+0.7504i	-72.1153+0.7504i	-82.3323+0.7504i	-58.4854+0.7504i	-95.1711+0.7504i
1.6187	-68.1305+0.7504i	-78.6645+0.7504i	-77.9572+0.7504i	-93.4551+0.7504i	-72.2945+0.7504i	-82.2407+0.7504i	-58.4131+0.7504i	-95.1616+0.7504i
1.6208	-68.1298+0.7504i	-78.6575+0.7504i	-77.9649+0.7504i	-93.4558+0.7504i	-72.3553+0.7504i	-82.1968+0.7504i	-58.3485+0.7504i	-95.1572+0.7504i
1.6229	-68.1178+0.7504i	-78.6434+0.7504i	-77.9717+0.7504i	-93.4574+0.7504i	-72.4229+0.7504i	-82.1404+0.7504i	-58.2886+0.7504i	-95.1515+0.7504i
1.6250	-68.1077+0.7504i	-78.6267+0.7504i	-77.9768+0.7504i	-93.4532+0.7504i	-72.4705+0.7504i	-82.0955+0.7504i	-58.2236+0.7504i	-95.1428+0.7504i
1.6271	-68.1058+0.7504i	-78.6110+0.7504i	-77.9791+0.7504i	-93.4525+0.7504i	-72.5684+0.7504i	-82.0011+0.7504i	-58.1596+0.7504i	-95.1423+0.7504i
1.6292	-68.1014+0.7504i	-78.6196+0.7504i	-77.9943+0.7504i	-93.4523+0.7504i	-72.5900+0.7504i	-82.0078+0.7504i	-58.1157+0.7504i	-95.1322+0.7504i
1.6313	-68.0917+0.7504i	-78.6009+0.7504i	-77.9965+0.7504i	-93.4502+0.7504i	-72.6625+0.7504i	-81.9208+0.7504i	-58.0568+0.7504i	-95.1275+0.7504i
1.6333	-68.0827+0.7504i	-78.5902+0.7504i	-77.9978+0.7504i	-93.4461+0.7504i	-72.6962+0.7504i	-81.8580+0.7504i	-57.9903+0.7504i	-95.1162+0.7504i
1.6354	-67.9372+0.7504i	-78.6407+0.7504i	-78.0374+0.7504i	-93.4341+0.7504i	-71.6507+0.7504i	-82.6557+0.7504i	-58.0105+0.7504i	-95.0240+0.7504i
1.6375	-67.8005+0.7504i	-78.7177+0.7504i	-78.0750+0.7504i	-93.4222+0.7504i	-70.7342+0.7504i	-83.4867+0.7504i	-58.0347+0.7504i	-94.9306+0.7504i
1.6396	-67.6537+0.7504i	-78.7667+0.7504i	-78.1141+0.7504i	-93.4146+0.7504i	-69.9005+0.7504i	-84.3351+0.7504i	-58.0563+0.7504i	-94.8465+0.7504i
1.6417	-67.5108+0.7504i	-78.8236+0.7504i	-78.1555+0.7504i	-93.4070+0.7504i	-69.1947+0.7504i	-85.3011+0.7504i	-58.0824+0.7504i	-94.7704+0.7504i
1.6438	-67.3702+0.7504i	-78.8820+0.7504i	-78.1958+0.7504i	-93.4016+0.7504i	-68.5959+0.7504i	-86.4098+0.7504i	-58.1101+0.7504i	-94.6957+0.7504i
1.6458	-67.2336+0.7504i	-78.9491+0.7504i	-78.2421+0.7504i	-93.3990+0.7504i	-68.0129+0.7504i	-87.5312+0.7504i	-58.1424+0.7504i	-94.6208+0.7504i
1.6479	-67.0939+0.7504i	-79.0006+0.7504i	-78.2841+0.7504i	-93.3986+0.7504i	-67.5273+0.7504i	-88.7429+0.7504i	-58.1746+0.7504i	-94.5544+0.7504i
1.6500	-66.9610+0.7504i	-79.0920+0.7504i	-78.3299+0.7504i	-93.4033+0.7504i	-67.0566+0.7504i	-90.2449+0.7504i	-58.2233+0.7504i	-94.4893+0.7504i
1.6521	-66.8240+0.7504i	-79.1453+0.7504i	-78.3740+0.7504i	-93.4038+0.7504i	-66.6427+0.7504i	-91.9582+0.7504i	-58.2629+0.7504i	-94.4324+0.7504i
1.6542	-66.6969+0.7504i	-79.2212+0.7504i	-78.4196+0.7504i	-93.4053+0.7504i	-66.2769+0.7504i	-93.9235+0.7504i	-58.3049+0.7504i	-94.3817+0.7504i
1.6563	-66.5680+0.7504i	-79.2793+0.7504i	-78.4670+0.7504i	-93.4113+0.7504i	-65.9370+0.7504i	-96.3218+0.7504i	-58.3502+0.7504i	-94.3314+0.7504i
1.6583	-66.4249+0.7504i	-79.3108+0.7504i	-78.5160+0.7504i	-93.4183+0.7504i	-65.6026+0.7504i	-99.7248+0.7504i	-58.3980+0.7504i	-94.2861+0.7504i
1.6604	-66.2948+0.7504i	-79.3801+0.7504i	-78.5623+0.7504i	-93.4271+0.7504i	-65.3390+0.7504i	-105.1685+0.7504i	-58.4827+0.7504i	-94.2450+0.7504i
1.6625	-66.1841+0.7504i	-79.4927+0.7504i	-78.6155+0.7504i	-93.4382+0.7504i	-65.0747+0.7504i	-120.7235+0.7504i	-58.5363+0.7504i	-94.2027+0.7504i
1.6646	-66.0510+0.7504i	-79.5463+0.7504i	-78.6631+0.7504i	-93.4493+0.7504i	-64.8340+0.7504i	-109.4657+0.7504i	-58.5963+0.7504i	-94.1672+0.7504i
1.6667	-65.9277+0.7504i	-79.6148+0.7504i	-78.7123+0.7504i	-93.4627+0.7504i	-64.6172+0.7504i	-102.4780+0.7504i	-58.6560+0.7504i	-94.1336+0.7504i
1.6687	-65.7976+0.7504i	-79.6765+0.7504i	-78.7617+0.7504i	-93.4768+0.7504i	-64.4346+0.7504i	-98.7833+0.7504i	-58.6615+0.7504i	-94.1011+0.7504i
1.6708	-65.6770+0.7504i	-79.7542+0.7504i	-78.8142+0.7504i	-93.4937+0.7504i	-64.2660+0.7504i	-96.2844+0.7504i	-58.7395+0.7504i	-94.0729+0.7504i
1.6729	-65.5506+0.7504i	-79.8183+0.7504i	-78.8633+0.7504i	-93.5118+0.7504i	-64.1078+0.7504i	-94.4369+0.7504i	-58.8208+0.7504i	-94.0484+0.7504i
1.6750	-65.4259+0.7504i	-79.8795+0.7504i	-78.9125+0.7504i	-93.5295+0.7504i	-63.9674+0.7504i	-92.9290+0.7504i	-58.8785+0.7504i	-94.0290+0.7504i
1.6771	-65.3020+0.7504i	-79.9475+0.7504i	-78.9641+0.7504i	-93.5486+0.7504i	-63.8439+0.7504i	-91.7118+0.7504i	-58.9457+0.7504i	-94.0093+0.7504i
1.6792	-65.1835+0.7504i	-80.0163+0.7504i	-79.0173+0.7504i	-93.5698+0.7504i	-63.7352+0.7504i	-90.6604+0.7504i	-59.0134+0.7504i	-93.9896+0.7504i
1.6812	-65.0625+0.7504i	-80.0838+0.7504i	-79.0705+0.7504i	-93.5887+0.7504i	-63.6576+0.7504i	-89.8153+0.7504i	-59.0780+0.7504i	-93.9726+0.7504i
1.6833	-64.9436+0.7504i	-80.1563+0.7504i	-79.1306+0.7504i	-93.6135+0.7504i	-63.5560+0.7504i	-89.0236+0.7504i	-59.1541+0.7504i	-93.9604+0.7504i
1.6854	-64.8207+0.7504i	-80.2173+0.7504i	-79.1766+0.7504i	-93.6397+0.7504i	-63.4794+0.7504i	-88.3684+0.7504i	-59.2282+0.7504i	-93.9522+0.7504i
1.6875	-64.7023+0.7504i	-80.2778+0.7504i	-79.2302+0.7504i	-93.6627+0.7504i	-63.4330+0.7504i	-87.7903+0.7504i	-59.2986+0.7504i	-93.9450+0.7504i
1.6896	-64.5847+0.7504i	-80.3390+0.7504i	-79.2868+0.7504i	-93.6901+0.7504i	-63.3835+0.7504i	-87.2855+0.7504i	-59.3698+0.7504i	-93.9395+0.7504i
1.6917	-64.4654+0.7504i	-80.3892+0.7504i	-79.3408+0.7504i	-93.7219+0.7504i	-63.3578+0.7504i	-86.9114+0.7504i	-59.4714+0.7504i	-93.9470+0.7504i
1.6938	-64.3485+0.7504i	-80.4494+0.7504i	-79.3965+0.7504i	-93.7487+0.7504i	-63.3193+0.7504i	-86.4010+0.7504i	-59.5380+0.7504i	-93.9445+0.7504i
1.6958	-64.2330+0.7504i	-80.5170+0.7504i	-79.4551+0.7504i	-93.7797+0.7504i	-63.3040+0.7504i	-86.0096+0.7504i	-59.6278+0.7504i	-93.9413+0.7504i
1.6979	-64.1175+0.7504i	-80.5710+0.7504i	-79.5108+0.7504i	-93.8075+0.7504i	-63.3007+0.7504i	-85.5909+0.7504i	-59.6973+0.7504i	-93.9448+0.7504i
1.7000	-64.0046+0.7504i	-80.6203+0.7504i	-79.5670+0.7504i	-93.8412+0.7504i	-63.3077+0.7504i	-85.3327+0.7504i	-59.7924+0.7504i	-93.9577+0.7504i
1.7021	-63.8922+0.7504i	-80.6798+0.7504i	-79.6257+0.7504i	-93.8729+0.7504i	-63.3250+0.7504i	-85.0588+0.7504i	-59.8751+0.7504i	-93.9629+0.7504i
1.7042	-63.7782+0.7504i	-80.7368+0.7504i	-79.6825+0.7504i	-93.9025+0.7504i	-63.3431+0.7504i	-84.7678+0.7504i	-59.9509+0.7504i	-93.9664+0.7504i
1.7063	-63.6645+0.7504i	-80.7859+0.7504i	-79.7378+0.7504i	-93.9342+0.7504i	-63.3716+0.7504i	-84.5753+0.7504i	-60.0449+0.7504i	-93.9754+0.7504i
1.7083	-63.5536+0.7504i	-80.8434+0.7504i	-79.7884+0.7504i	-93.9638+0.7504i	-63.4118+0.7504i	-84.3505+0.7504i	-60.1172+0.7504i	-93.9846+0.7504i
1.7104	-63.4454+0.7504i	-80.8909+0.7504i	-79.8489+0.7504i	-93.9975+0.7504i	-63.4595+0.7504i	-84.1676+0.7504i	-60.2080+0.7504i	-93.9981+0.7504i
